"country","Q.balance","UV.balance","prod_diversity","prod_ratio","energy_adequacy","polyunsatFA","calories","protein","vitaminA","iron","zinc","calories_percentseafood","protein_percentseafood","polyunsatFA_percentseafood","vitaminA_percentseafood","zinc_percentseafood","iron_percentseafood","Q.balance_norm","UV.balance_norm","prod_diversity_norm","prod_ratio_norm","energy_adequacy_norm","polyunsatFA_norm","calories_norm","protein_norm","vitaminA_norm","iron_norm","zinc_norm","calories_percentseafood_norm","protein_percentseafood_norm","polyunsatFA_percentseafood_norm","vitaminA_percentseafood_norm","zinc_percentseafood_norm","iron_percentseafood_norm","mean_reliance","mean_econ","mean_nutrition","econ_opportunity","mean_malnutrition","mariculture_opportunity"
"New Zealand",9.0760034988823,0.906764591057853,0.189569884299248,0.398427565849228,127,19.2671,3657.6115,118.1914,1250.6842,15.6535,15.7394,0.00916253462129589,0.0459625150391653,0.0117128073244027,0.00582853209467266,0.0142983824033953,0.0160549040150765,0.632002233197474,0.214501467510752,0.270946489585908,0.145211821980472,0.913669064748201,0.625706136252999,0.950706592596383,1,0.845170875747837,0.50318494678683,0.925819828828564,0.539842079227146,0.418396324683564,0.583939853202943,0.327828993189591,0.38258315711901,0.446872749170579,0.449910526098805,0.315665503068652,0.754161947677922,0.684334496931348,0.245838052322078,0.460027691784077
"Nicaragua",5.1185218566922,3.70775920677355,0,0.368313104746278,113,17.0295,2648.4133,71.7796,2539.906,26.3818,12.1915,0.00257212648796168,0.0176158267808681,0.00280909656772072,3.27539680602353e-05,0.00397698970594267,0.00301100379807291,0.356425297158372,0.877096215349114,0,0.134236236605503,0.81294964028777,0.55303925589842,0.688390219745848,0.673594967660129,1,0.848048336099964,0.717125966883327,0.151545633243137,0.160356698825055,0.140046992318417,0.0018422649472867,0.106412686036992,0.0838083830176972,0.107335443064764,0.341939437278247,0.630106160085747,0.658060562721753,0.369893839914253,0.378429948566923
"Nigeria",0.10672506310493,0.499263203016403,NA,0,126,13.5679,2974.0509,66.1648,1373.4763,24.7763,16.0877,0.00593261029930591,0.0529531578724639,0.0105783910553586,0.00180331986798753,0.00772681800381658,0.00545137086651356,0.00743173779392698,0.118104181368838,NA,0,0.906474820143885,0.440622526797861,0.773031744171628,0.620904495375273,0.928149701811136,0.79643921149101,0.946307461545249,0.349540035764549,0.482032077995482,0.52738373891969,0.101428717748931,0.206747193002908,0.151733643725288,0.303144234526141,0.0418453063875884,0.66138456907849,0.958154693612412,0.33861543092151,0.533304786353354
"Norway",10.9202900985394,1.26327230187963,0.105405478628113,8.6663251965892,137,25.7455,3499.0475,99.5428,881.27,13.5981,12.4235,0.0145365531619676,0.0952120896739895,0.0106678992445282,0.0114648076072032,0.0369069465126575,0.0233368492657062,0.760428059584936,0.298835844816947,0.150652855663124,1,0.985611510791367,0.836094551380414,0.909491761511,0.934130716064156,0.595533019182857,0.437113695014022,0.730772624334578,0.856470770163665,0.866714720704339,0.53184615321513,0.644844409181018,0.987522624453099,0.649558663107077,0.756159556804055,0.552479190016252,0.665813182570011,0.447520809983748,0.334186817429989,0.512622394739264
"Oman",4.00402771064927,0.873434620515096,0,0.00330785765464533,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278818144486892,0.20661703128109,0,0.00120558936693871,0.913669064748201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12166019128373,0.920433534625125,0.87833980871627,0.0795664653748746,NA
"Pakistan",78.2597101449275,0.854568004807311,0,0.00118907293669996,108,14.5521,2583.0306,73.5509,870.4686,23.7699,12.4994,0.00033987804867662,0.00187126466161529,0.000468416929515328,0.000135115729619655,0.000608317199225563,0.000438554221936146,1,0.202154002181597,0,0.00043337224229915,0.776978417266187,0.472584782627757,0.671395587064999,0.690217221980527,0.588233791530263,0.764088278444326,0.735237198905914,0.0200250782196009,0.0170341039053874,0.0233528398003339,0.007599658522216,0.0162768002731725,0.0122067332593789,0.0160825356633483,0.300646843605974,0.473581073061298,0.699353156394026,0.526418926938702,0.413951539665359
"Palau",0,NA,0.719860679341528,0.00288177339901478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0.00105029772454085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333683432574847,NA,0.666316567425153,NA,NA
"Palestine",0.0230050323508267,1.07096033366183,0,0.00344186686858952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00160194206869721,0.253343111852513,0,0.00125443067157467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0640498711481962,NA,0.935950128851804,NA,NA
"Panama",2.08978829389788,1.14264858693549,0.24778780907037,0.138035968856234,113,21.8986,2666.2372,82.3206,1535.934,29.5885,14.0357,0.00654987860794981,0.0398868569956973,0.00538884677559296,0.000398192240031147,0.00745974906844689,0.00662462105209794,0.145521194302762,0.270301466514932,0.354155604820751,0.0503089049416793,0.81294964028777,0.711165063520193,0.693023106326552,0.772513944000279,1,0.951128360941777,0.825605129260904,0.385908510313595,0.363089668960851,0.268659964081956,0.0223965415348117,0.199601204486201,0.184389929642952,0.237340969836728,0.205071792645031,0.754722254941838,0.794928207354969,0.245277745058162,0.425848974083286
"Papua New Guinea",5.20625834764358,1.26952219018749,0.00991262592510078,0.103119228401395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362534776757076,0.30031429934311,0.0141678157736523,0.0375830698497742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178649990430903,NA,0.821350009569097,NA,NA
"Peru",6.23157590639896,1.25934577577826,0.403806210185155,0.799344250318325,115,12.7153,2380.3828,70.7091,1327.4904,29.3906,15.8374,0.0133148164236441,0.0812615490792557,0.0191913049633119,0.000599831079757714,0.0182384734868097,0.0178300068729458,0.433932169557749,0.297906997771894,0.577147976468386,0.291330833826552,0.827338129496403,0.412934029215489,0.618722251081898,0.663549168952974,0.897073956730921,0.944766825121091,0.93158436516573,0.784487969732897,0.739723086168852,0.956778976437294,0.0337378289707849,0.488008543257178,0.496281023017106,0.583169571264019,0.400079494406145,0.630848831858125,0.599920505593855,0.369151168141875,0.51741374833325
"Philippines",1.15690129156077,3.34451210874446,0.484257098572709,10.8917785234899,118,6.9853,2617.0403,58.9389,713.906,19.6053,5.4557,0.0170375442823712,0.111355030378918,0.048387556726268,0.0158743265920163,0.0486863830489213,0.0204092668819146,0.0805601496237292,0.791167589149273,0.692133992697979,1,0.848920863309353,0.226850178468377,0.680235576222465,0.553095119496676,0.48243398231275,0.630216362937352,0.320914090762036,1,1,1,0.892860229590231,1,0.568072234596525,0.910155410697793,0.640965432867745,0.221822157335197,0.359034567132255,0.778177842664803,0.68245594016495
"Poland",0.727132760424519,1.35592978623505,NA,0,136,20.9213,3788.0292,100.3469,1112.4902,14.7833,12.5578,0.00403721623898781,0.0236159462823465,0.00533487976368581,0.00306288747532338,0.00610658714105974,0.00697983873695318,0.0506334675252089,0.320754616862187,NA,0,0.97841726618705,0.679426887719992,0.984605481852734,0.94167656075395,0.75178395680931,0.475212190489906,0.738672391988471,0.237866409113391,0.21497572793914,0.265969448636935,0.172273790549431,0.163394524061282,0.194277070870094,0.208126161861712,0.123796028129132,0.697688101929538,0.876203971870868,0.302311898070462,0.462214010601014
"Portugal",0.453759258066594,1.16946270177584,0.795276326230203,0.0175656424372446,140,29.2538,3720.8262,100.3939,1060.8799,14.7397,11.6195,0.0170057660849625,0.109210718977946,0.0123552769212889,0.0132940684426201,0.0386173243254873,0.0407332578003623,0.031597262436868,0.276644531782343,1,0.00640201422091121,1,0.950027880102245,0.967137706737128,0.942117618707464,0.716907428866758,0.473810659606723,0.683479897650069,1,0.994144106289358,0.615970056697493,0.747732190909799,1,1,0.892974392316108,0.32866095211003,0.746057725793151,0.671339047889969,0.253942274206849,0.606085238137642
"Qatar",Inf,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,0.666666666666667,NA,NA
"Romania",0.09193317703956,0.864687850117396,0.1171875,0.000609210501266016,135,24.1785,3497.3417,97.3916,975.435,14.4382,10.7736,0.00200895125574947,0.0108326375169933,0.00217692578116922,0.00167938017397366,0.00337162137075815,0.00357174578548572,0.00640171339743267,0.204547921939163,0.167492541685718,0.000222034252750352,0.971223021582734,0.785205651882905,0.909048380548957,0.91394339968972,0.659166601117286,0.464118880678289,0.633722537572424,0.118364237385702,0.0986093933257834,0.10853023411742,0.09445766149586,0.0902147887951486,0.0994160947333964,0.101598734975552,0.0946660528187661,0.641502980252668,0.905333947181234,0.358497019747332,0.455143233968039
"Saint Kitts and Nevis",0.0547550432276657,3.88854010799558,0,2.33694001074992e-05,NA,16.9789,2280.5007,56.2072,218.7174,12.4718,6.022,0.020467522768136,0.146436043780868,0.0156422795351878,0.0540129866210919,0.0546154101627366,0.0290702224217835,0.00381283563883272,0.919861194255936,0,8.51726501645916e-06,NA,0.551396002347319,0.592760343713559,0.527460268185758,0.147801960318432,0.400908552038584,0.354224875738949,1,1,0.779842966980826,1,1,0.809141568235074,0.931497422535983,0.230920636789946,0.0272175836980246,0.769079363210054,0.972782416301975,0.891119734016004
"Saint Lucia",NA,NA,0,0.00104706719528311,NA,8.8582,2556.8535,73.1007,267.3042,16.5062,7.3766,0.0204497011659057,0.108902568648453,0.0434492109006344,0.0469003966267646,0.0386332863378792,0.0227675721849972,NA,NA,0,0.000381616504969891,NA,0.287673292615719,0.664591490581527,0.685992449838573,0.180635307302255,0.530595162018256,0.433904885150437,1,0.991339016855065,1,1,1,0.633713385311748,0.937508733694469,0.000190808252484946,0.0913765364529771,0.999809191747515,0.908623463547023,0.948647129663002
"Saint Vincent and the Grenadines",0.0966921119592875,1.35810599342757,NA,NA,120,17.0781,2871.3491,76.8815,561.6194,20.2522,9.0015,0.0100120009789127,0.0615290934750233,0.0109302615630544,0.0130944461676359,0.0176550574904183,0.0105839414977138,0.00673309906704812,0.321269413801774,NA,NA,0.863309352517986,0.554617558716275,0.74633692479797,0.721472277724621,0.379523751987092,0.651011095238524,0.52948442692862,0.589891296357909,0.560098735874762,0.544926178312699,0.736504326266813,0.472398026800425,0.294593790763401,0.533068725729335,0.164001256434411,0.406964609359261,0.835998743565589,0.593035390640739,0.654034286645221
"Samoa",0.46754498714653,2.48700608424833,0,0.000112856736897658,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325572236759583,0.588318577986247,0,4.11320244691134e-05,0.913669064748201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155229233421669,0.920433534625125,0.844770766578331,0.0795664653748746,NA
"Sao Tome and Principe",0.0136986301369863,0,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000953896154776464,0,NA,NA,0.870503597122302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000476948077388232,0.840867069250251,0.999523051922612,0.159132930749749,NA
"Saudi Arabia",0.157600890946924,0.975968643253098,0.439909917229408,0.0770527954339084,130,22.6252,3273.6675,86.2947,343.4695,23.2082,14.2468,0.00267994779555346,0.0165897766606756,0.00263937980658734,0.00569916717496022,0.00447610480950108,0.00241978740272835,0.0109744465220439,0.230872167138815,0.62874991060913,0.0280828380681887,0.935251798561151,0.734761664908125,0.850909746488526,0.8098077400228,0.232105289334967,0.746032317502035,0.838022411105556,0.157898294518768,0.15101657462028,0.131585794431568,0.320552792133386,0.119767555608798,0.0673524455861033,0.158028909483151,0.224669840584544,0.591592616482288,0.775330159415456,0.408407383517712,0.447255484138773
"Senegal",7.77186711522288,2.23969521113166,0.614894271434064,0.00235345149813339,109,23.029,2478.4564,57.2835,909.9625,20.4641,13.9354,0.0140590131018645,0.112362235198617,0.014096162447349,0.00654464530131736,0.0144678107553425,0.0191877522099677,0.541189453435067,0.5298154717357,0.87884974413209,0.000857744316104739,0.784172661870504,0.747875217950304,0.644214083136686,0.53756049532122,0.61492245846129,0.657822663911608,0.819705302785212,0.828334863494223,1,0.702761584157585,0.368107174338955,0.387116567400304,0.534072553309579,0.636732123783441,0.48767810340474,0.501898640136526,0.51232189659526,0.498101359863474,0.549051793414058
"Seychelles",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA
"Sierra Leone",NA,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762589928057554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641950905813065,NA,0.358049094186935,NA
"Singapore",0.226032790904933,1.55383347439601,0.762222662689176,0.0753158090598464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157396621371254,0.367570110050769,1,0.0274497720412556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352689886057287,NA,0.647310113942713,NA,NA
"Slovenia",0.277252305509577,1.01471283396455,0.256054140046968,0.00869588016290574,127,27.1432,3308.405,89.1357,690.6633,13.4741,10.8194,0.00360236428127753,0.0208726806431093,0.00288170149429691,0.00402457318928051,0.00791408026323086,0.00973265746877343,0.0193063032933801,0.240037374787062,0.36597042112527,0.00316932037442719,0.913669064748201,0.881485371308728,0.859938909443727,0.836468285680932,0.466727337011127,0.433127689749923,0.636416575983059,0.212245618064952,0.190003807666511,0.143666697568616,0.226364332430385,0.211757786816579,0.270899121895848,0.209156227407149,0.157120854895035,0.560241487275357,0.842879145104965,0.439758512724643,0.497264628412252
"Solomon Islands",1.03604651162791,8.41186324937486,0,2.03091504005416,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0721444972036346,1,0,0.740191940849316,0.827338129496403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453084109513238,0.761300603875377,0.546915890486762,0.238699396124623,NA
"South Africa",0.946615410683272,2.11850147623585,0.683332452931801,0.0268486237413755,125,25.7319,2942.1025,79.1557,589.1621,30.9467,18.0919,0.00292122725159983,0.0194950079400473,0.00282288715563173,0.0023422925541205,0.00325928896356933,0.00306651436178979,0.0659170144221129,0.501146251251547,0.976666362520608,0.0097853108201571,0.899280575539568,0.835652886394348,0.764727539500655,0.742813852147614,0.39813619458408,0.994787976665154,1,0.172114099272633,0.177462866530308,0.140734519540312,0.131743532899929,0.0872091000552201,0.0853534659526606,0.132436264041844,0.388378734753606,0.720230032100193,0.611621265246394,0.279769967899807,0.341275832396015
"Spain",0.664989103922911,0.863809646271972,0.342965190995369,0.213747504546114,127,35.5618,3405.5247,94.359,560.1272,14.8457,11.1157,0.013028300749074,0.0772501828124503,0.00694744360521683,0.0181979378969634,0.0384613474634976,0.0423768027105492,0.0463061300916227,0.204340176714576,0.490189751889426,0.0779029044156702,0.913669064748201,1,0.88518279853938,0.885484839055137,0.378515372748919,0.477218051203452,0.653845475133084,0.767606918377129,0.703207658291138,0.346363522134769,1,1,1,0.802863016467173,0.204684740777824,0.603975477397108,0.795315259222176,0.396024522602892,0.664734266097414
"Sri Lanka",0.228110930165725,5.69983725333499,0.0108855609278258,0.0773642692801865,108,4.1898,2525.2946,58.5806,280.089,17.0676,11.4849,0.0142229148234824,0.117675817591489,0.088149854408325,0.0428969077686021,0.0206992050431436,0.0605430757692939,0.0158843721577724,1,0.0155584022824643,0.0281963585386434,0.776978417266187,0.136065291075087,0.656388526902883,0.549732756417018,0.189274850851507,0.548641479399425,0.675562483456369,0.837991694256037,1,1,1,0.553850567976075,1,0.898640377038685,0.26490978324472,0.166517573761821,0.73509021675528,0.833482426238179,0.822404340010715
"Saint Pierre and Miquelon",NA,NA,0.0965239873599539,0.00226748654880861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137958809399969,0.000826413334044542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0693926113670066,NA,0.930607388632993,NA,NA
"Sudan (former)",0.0672463768115942,0.0232998632659083,NA,NA,107,12.1727,2278.6537,70.2023,517.9625,19.8591,12.1088,0.000161527967150076,0.00101638265412957,0.000231785060011337,0.000154954982262229,0.000166221095401691,0.000374638931270803,0.00468266239921571,0.005511744627684,NA,NA,0.76978417266187,0.395312895286103,0.592280261267262,0.658793250424448,0.350021867814065,0.638374815647257,0.712261404076351,0.00951697289491914,0.00925212135579561,0.0115556015026105,0.00871552819811494,0.0044475934175224,0.0104277128661808,0.00898592170585724,0.00509720351344986,0.320349286061112,0.99490279648655,0.679650713938888,0.561179810710432
"Suriname",1.83208395802099,1.07364865274302,0.0436799908827343,0.00432460078422458,116,24.6438,2595.7203,62.5622,305.4681,22.7189,9.3119,0.00752860699205535,0.0602254012806455,0.00495887756758292,0.00330860898404776,0.015662455567607,0.00915129869844051,0.127576102523222,0.25397905241938,0.0624304869867364,0.00157615389356135,0.834532374100719,0.80031643997237,0.674693964010738,0.587096934027865,0.206425204372157,0.730303669310717,0.547742713449604,0.443573642038841,0.548231238585252,0.247223928360266,0.186094531947384,0.419081790529563,0.254717561937026,0.349820448899722,0.111390448955725,0.38994206820873,0.888609551044275,0.61005793179127,0.616162643911756
"Sweden",0.975714295472087,0.808673013075826,0.486685798376003,0.0563621858795373,124,19.9522,3442.698,96.3513,1104.5086,12.6347,12.4103,0.00841839452661837,0.0505550002957926,0.00907802648329508,0.00541192707779731,0.025868705833058,0.0187979769998496,0.0679432983666213,0.191297222842306,0.695605259710632,0.020541891183972,0.892086330935252,0.647955009926096,0.894845088090515,0.904181004178226,0.746390256415662,0.406145005728275,0.729996176583042,0.495998519278864,0.460201673039697,0.452583339348842,0.304396814894681,0.692171384774556,0.523223536738664,0.488095878012551,0.243846918025883,0.61126523303873,0.756153081974117,0.38873476696127,0.544327908982646
"Syrian Arab Republic",NA,NA,NA,NA,NA,32.807,4194.2759,124.935,853.4948,24.7036,18.6344,0.00356006861637309,0.0197357826069556,0.00248528058036395,0.0042308752203294,0.00952949383935088,0.00860563642546026,NA,NA,NA,NA,NA,1,1,1,0.576763460801876,0.794102255178914,1,0.209753624241405,0.179654635967327,0.123903205872966,0.237967903626904,0.254981559168488,0.2395295795102,0.207631751397882,NA,0.886286999253958,NA,0.113713000746042,NA
"Taiwan",2.36874291531591,1.21459065365799,0.817004800217163,0.553862238727394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16494603737589,0.287319862513093,1,0.201861898386377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41353194956884,NA,0.58646805043116,NA,NA
"United Republic of Tanzania",14.3607142857143,3.10755541640605,0.154111396366276,0.0817367178672514,102,12.8298,2321.8097,57.1719,759.6055,20.6237,15.189,0.000468273950272496,0.00373222159837263,0.000521439928915494,0.000194451330328704,0.000631454341957996,0.000516523708160999,1,0.735113836340304,0.220266747563714,0.0297899511518711,0.733812949640288,0.416652458693769,0.60349760726207,0.536513217286919,0.513316187777757,0.662953038428948,0.893444310461457,0.0275899621023489,0.0339743766922482,0.025996291675582,0.0109370220169673,0.0168958829682321,0.0143769386139546,0.0216284123448889,0.496292633763972,0.384432862224475,0.503707366236028,0.615567137775525,0.380300972118814
"Thailand",1.02327554966073,2.88188826185547,0.727309318554556,2.39828327387454,112,12.9027,2759.3385,59.0223,513.2421,13.9656,5.9228,0.00995848823911963,0.0672942091379021,0.0155560929107861,0.0139095253487584,0.0342465894509354,0.0233174156498826,0.0712551986831644,0.681730702175787,1,0.874083807635945,0.805755395683453,0.419019912920552,0.717222510689015,0.553877762758868,0.346831978150567,0.448927057389475,0.348389753242552,0.586738410185137,0.612578527345458,0.775546148685495,0.782348903079114,0.916339201390095,0.64901774717751,0.720428156310468,0.656767427123724,0.194793787907722,0.343232572876276,0.805206212092278,0.622955647093007
"Togo",0.0150563909774436,1.499001394115,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010484430424482,0.354599200287715,NA,NA,0.784172661870504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177823821665081,0.681734138500502,0.822176178334919,0.318265861499498,NA
"Tonga",0.69656699889258,3.1369118730869,0.0624349635796047,1.37010518872094e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0485050384705104,0.742058310243516,0.089236400981361,4.99351670949281e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219951185803024,NA,0.780048814196976,NA,NA
"Trinidad and Tobago",NA,NA,NA,NA,117,20.1074,2908.0079,67.9135,267.0759,19.4543,7.6414,0.0101034147809571,0.0707721587018781,0.00973458527706218,0.026941090528947,0.0242270657209412,0.0103839665266805,NA,NA,NA,NA,0.841726618705036,0.652995186825913,0.755865482666041,0.637314666509512,0.180481029738876,0.625362437172199,0.449480897620658,0.595277253301636,0.644238268196506,0.485315957160517,1,0.648245866542668,0.289027680558878,0.610350837626701,NA,0.327300503531267,NA,0.672699496468733,NA
"Tunisia",0.700672928963506,4.26495313191289,0.337619793821505,0.0748176115326473,141,26.2731,3435.5663,94.4049,516.4541,17.6536,10.827,0.00690627772195809,0.0371927304620841,0.00693329374911982,0.0104627669719342,0.0108396693451556,0.00957741423845561,0.0487909525266803,1,0.482549737732881,0.0272681978309558,1,0.853228554810462,0.892991377217608,0.885915574375697,0.349002541153523,0.567478568792665,0.636863621658186,0.406906983628365,0.338565061485918,0.345658083663591,0.588484082556833,0.290038047885124,0.266578076497065,0.372705055952816,0.389652222022629,0.601754217512433,0.610347777977371,0.398245782487567,0.460432872139251
"Turkey",1.07593770298645,2.19425935116053,0.536801190207882,0.812397695490224,154,36.7664,4014.2805,120.2539,676.3445,28.8644,20.1698,0.00278242364976737,0.0136302165667808,0.00225536565995039,0.00382125203945622,0.00313703308907376,0.00360234856778592,0.0749222971490191,0.519067303206038,0.767233670210874,0.296088322311299,1,1,1,1,0.457051167170924,0.927852018911666,1,0.163936010117772,0.124075728043225,0.112440839835769,0.214928422537744,0.0839378881711574,0.100267893625867,0.133264463721922,0.414327898219307,0.917594798012994,0.585672101780693,0.0824052019870058,0.26711392249654
"Turks and Caicos Islands",0.0629470672389127,4.45367912703679,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00438328247373677,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334794427491246,NA,0.665205572508754,NA,NA
"Tuvalu",NA,NA,0,0.000179481656974657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.54142952328423e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27071476164212e-05,NA,0.999967292852384,NA,NA
"Ukraine",0.125382239540188,0.803230569924288,0.163359745588291,0.016071515802843,125,22.7755,3265.2268,84.8418,801.1542,13.1944,10.1237,0.00710320336706779,0.0402410250607601,0.00765158789049637,0.00680094044317561,0.0128155812598161,0.0148275480506882,0.00873091944074922,0.190009775080934,0.233485132780503,0.00585746141019251,0.899280575539568,0.739642712511492,0.848715793102245,0.796173418732163,0.54139342035588,0.424136676263081,0.595494250169113,0.418509531842708,0.366313657391778,0.381468505866822,0.382522635547716,0.34290770804475,0.412710481149415,0.384072086640531,0.109520822178095,0.512053577187415,0.890479177821905,0.487946422812585,0.587499229091674
"United Arab Emirates",NA,NA,0.49560546875,0.00843770599868161,122,31.7848,3271.9059,97.8636,362.7687,26.6928,15.871,0.00881910448585945,0.0522558540662718,0.00542000264277265,0.0175997184983159,0.0101636947892382,0.00657370152250794,NA,NA,0.708353874212517,0.00307522562800732,0.877697841726619,1,0.850451861682139,0.91837274764841,0.245147048210015,0.858045494463953,0.933560777624187,0.519607717661695,0.47568452827045,0.270213234105396,0.989905846275891,0.271950933382326,0.182972633709386,0.451722482234191,0.355714549920262,0.732837277475032,0.644285450079738,0.267162722524968,0.454390218279632
"United Kingdom",0.877922771640925,0.748358422483542,0.24098564182119,0.733487579713148,137,25.1976,3349.3622,90.7778,778.6964,17.7893,11.4254,0.005607300398864,0.035317963202457,0.00424778748769724,0.00514795625098562,0.0169240394209393,0.0113223493898017,0.0611336423923051,0.177029387152712,0.344433473351639,0.267328561022555,0.985611510791367,0.818301298007928,0.870584731192234,0.851878099839755,0.526217184425683,0.571840672940553,0.672062586394518,0.330373289846933,0.3214990734651,0.211772663316624,0.289549630564308,0.452838107850019,0.315146661365225,0.320196571068035,0.212481265979803,0.630987699471628,0.787518734020197,0.369012300528372,0.492242535205535
"United States of America",0.639685080960738,0.502686127359336,0.680265727210622,0.205396614773562,143,53.7491,3975.6395,104.0201,937.759,23.1853,13.5961,0.0051297400078654,0.0323642055718078,0.00192886466936191,0.00476588067936431,0.022275357639323,0.0150486277943352,0.0445440991467313,0.118913897917078,0.972283184402692,0.0748593200280145,1,1,1,0.976146647452806,0.633706410675386,0.745296192336326,0.799747066262757,0.302236185313215,0.294611046654196,0.0961631930484244,0.268059579907911,0.596023830610627,0.418864022318934,0.329326309642218,0.302650125373629,0.857027753458007,0.697349874626371,0.142972246541993,0.389882810270194
"Uruguay",3.20071246819338,1.18767828886621,NA,0,122,17.8626,3107.8075,107.1745,897.6721,35.0373,19.1219,0.002108266036426,0.0117571997070199,0.00217188595165317,0.000502120986048246,0.00257990994618736,0.00274469636644376,0.222879754064697,0.280953555536673,NA,0,0.877697841726619,0.580094483831651,0.807798498766335,1,0.606617014024324,1,1,0.12421570752081,0.107025673895262,0.108278974344569,0.0282420710123594,0.0690308920581613,0.0763959728292014,0.0855315486100607,0.16794443653379,0.78258821296466,0.83205556346621,0.21741178703534,0.378332966370537
"Vanuatu",1.16242283950617,1.16957191886502,0.236442109213736,0.000215893295478071,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080944639408537,0.276670367844025,0.337939539914588,7.86849642868402e-05,0.942446043165468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173908308032859,0.973477844875042,0.826091691967141,0.0265221551249581,NA
"Venezuela",0.207649846886032,0.253246744947548,0.000110210074288242,0.209899626865672,124,28.2345,2834.3411,83.6347,1217.4391,34.1952,14.9639,0.00560825583060557,0.0349291143508616,0.00410832881758133,0.000463740650353681,0.00988775386095871,0.00773634311248362,0.014459576505369,0.0599072779961524,0.000157519918608294,0.0765004981149314,0.892086330935252,0.916925738903898,0.736717600936262,0.784845736696284,0.822704940477108,1,0.880203523425782,0.330429582377248,0.317959386173699,0.204819976987899,0.0260833479231398,0.264567556120402,0.215333639612915,0.226532248199217,0.0377562181337653,0.825056564911258,0.962243781866235,0.174943435088742,0.454573155051398
"Viet Nam",4.10809775334852,1.88185951023275,0.780261967434028,38.2895631373536,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286065001476644,0.445166949145058,1,1,0.834532374100719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682807987655425,0.774561681437856,0.317192012344575,0.225438318562144,NA
